mesa_hasta,votacion,mesa_desde,dne_distri,vot_parcodigo,total,id,dne_seccio,the_geom,cartodb_id,created_at,updated_at
5325,D,5322,1,501,182,7574,12,,7574,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5325,D,5322,1,502,458,7575,12,,7575,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5325,D,5322,1,503,304,7576,12,,7576,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5325,D,5322,1,504,18,7577,12,,7577,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5325,D,5322,1,505,30,7578,12,,7578,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5325,D,5322,1,506,17,7579,12,,7579,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,8,5,7580,12,,7580,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,68,16,7581,12,,7581,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,187,62,7582,12,,7582,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,234,19,7583,12,,7583,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,262,11,7584,12,,7584,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,324,9,7585,12,,7585,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,325,8,7586,12,,7586,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,501,247,7587,12,,7587,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,502,794,7588,12,,7588,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,503,604,7589,12,,7589,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,504,17,7590,12,,7590,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,505,56,7591,12,,7591,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5295,D,5289,1,506,43,7592,12,,7592,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,8,4,7593,12,,7593,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,68,24,7594,12,,7594,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,187,81,7595,12,,7595,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,234,14,7596,12,,7596,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,262,27,7597,12,,7597,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,324,4,7598,12,,7598,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,325,12,7599,12,,7599,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,501,358,7600,12,,7600,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,502,968,7601,12,,7601,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,503,705,7602,12,,7602,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,504,36,7603,12,,7603,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,505,106,7604,12,,7604,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5283,D,5275,1,506,52,7605,12,,7605,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,8,0,7606,12,,7606,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,68,12,7607,12,,7607,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,187,32,7608,12,,7608,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,234,6,7609,12,,7609,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,262,5,7610,12,,7610,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,324,0,7611,12,,7611,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,325,4,7612,12,,7612,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,501,144,7613,12,,7613,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,502,456,7614,12,,7614,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,503,352,7615,12,,7615,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,504,19,7616,12,,7616,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,505,38,7617,12,,7617,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5314,D,5311,1,506,16,7618,12,,7618,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,8,3,7619,12,,7619,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,68,18,7620,12,,7620,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,187,51,7621,12,,7621,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,234,7,7622,12,,7622,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,262,10,7623,12,,7623,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,324,4,7624,12,,7624,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,325,10,7625,12,,7625,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,501,279,7626,12,,7626,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,502,732,7627,12,,7627,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,503,620,7628,12,,7628,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,504,30,7629,12,,7629,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,505,78,7630,12,,7630,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5321,D,5315,1,506,37,7631,12,,7631,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,8,2,7632,12,,7632,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,68,10,7633,12,,7633,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,187,70,7634,12,,7634,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,234,16,7635,12,,7635,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,262,13,7636,12,,7636,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,324,5,7637,12,,7637,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,325,11,7638,12,,7638,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,501,260,7639,12,,7639,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,502,710,7640,12,,7640,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,503,624,7641,12,,7641,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,504,28,7642,12,,7642,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,505,74,7643,12,,7643,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5302,D,5296,1,506,26,7644,12,,7644,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,8,2,7645,12,,7645,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,68,7,7646,12,,7646,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,187,27,7647,12,,7647,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,234,6,7648,12,,7648,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,262,0,7649,12,,7649,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,324,1,7650,12,,7650,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,325,3,7651,12,,7651,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,501,115,7652,12,,7652,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,502,305,7653,12,,7653,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,503,273,7654,12,,7654,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,504,11,7655,12,,7655,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,505,26,7656,12,,7656,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5328,D,5326,1,506,22,7657,12,,7657,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,8,3,7658,12,,7658,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,68,32,7659,12,,7659,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,187,83,7660,12,,7660,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,234,15,7661,12,,7661,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,262,22,7662,12,,7662,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,324,3,7663,12,,7663,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,325,21,7664,12,,7664,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,501,435,7665,12,,7665,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,502,1101,7666,12,,7666,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,503,884,7667,12,,7667,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,504,46,7668,12,,7668,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,505,112,7669,12,,7669,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5274,D,5264,1,506,71,7670,12,,7670,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,8,1,7671,12,,7671,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,68,10,7672,12,,7672,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,187,48,7673,12,,7673,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,234,7,7674,12,,7674,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,262,10,7675,12,,7675,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,324,4,7676,12,,7676,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,325,9,7677,12,,7677,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,501,183,7678,12,,7678,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,502,581,7679,12,,7679,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,503,415,7680,12,,7680,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,504,18,7681,12,,7681,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,505,43,7682,12,,7682,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5288,D,5284,1,506,30,7683,12,,7683,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,8,4,7684,12,,7684,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,68,23,7685,12,,7685,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,187,62,7686,12,,7686,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,234,22,7687,12,,7687,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,262,19,7688,12,,7688,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,324,2,7689,12,,7689,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,325,8,7690,12,,7690,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,501,331,7691,12,,7691,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,502,880,7692,12,,7692,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,503,685,7693,12,,7693,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,504,31,7694,12,,7694,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,505,82,7695,12,,7695,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5310,D,5303,1,506,44,7696,12,,7696,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,8,1,7697,12,,7697,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,68,16,7698,12,,7698,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,187,83,7699,12,,7699,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,234,20,7700,12,,7700,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,262,19,7701,12,,7701,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,324,9,7702,12,,7702,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,325,12,7703,12,,7703,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,501,344,7704,12,,7704,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,502,664,7705,12,,7705,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,503,549,7706,12,,7706,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,504,40,7707,12,,7707,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,505,85,7708,12,,7708,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5369,D,5363,1,506,41,7709,12,,7709,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,8,10,7710,12,,7710,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,68,43,7711,12,,7711,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,187,95,7712,12,,7712,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,234,33,7713,12,,7713,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,262,26,7714,12,,7714,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,324,7,7715,12,,7715,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,325,17,7716,12,,7716,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,501,535,7717,12,,7717,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,502,1145,7718,12,,7718,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,503,835,7719,12,,7719,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,504,37,7720,12,,7720,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,505,138,7721,12,,7721,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5380,D,5370,1,506,65,7722,12,,7722,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,8,4,7723,12,,7723,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,68,21,7724,12,,7724,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,187,64,7725,12,,7725,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,234,16,7726,12,,7726,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,262,15,7727,12,,7727,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,324,9,7728,12,,7728,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,325,10,7729,12,,7729,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,501,365,7730,12,,7730,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,502,703,7731,12,,7731,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,503,589,7732,12,,7732,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,504,29,7733,12,,7733,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,505,73,7734,12,,7734,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5344,D,5338,1,506,32,7735,12,,7735,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,8,16,7736,12,,7736,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,68,31,7737,12,,7737,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,187,109,7738,12,,7738,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,234,17,7739,12,,7739,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,262,15,7740,12,,7740,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,324,2,7741,12,,7741,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,325,15,7742,12,,7742,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,501,412,7743,12,,7743,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,502,954,7744,12,,7744,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,503,722,7745,12,,7745,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,504,19,7746,12,,7746,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,505,108,7747,12,,7747,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5353,D,5345,1,506,57,7748,12,,7748,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,8,8,7749,12,,7749,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,68,23,7750,12,,7750,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,187,96,7751,12,,7751,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,234,14,7752,12,,7752,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,262,22,7753,12,,7753,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,324,5,7754,12,,7754,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,325,10,7755,12,,7755,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,501,447,7756,12,,7756,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,502,894,7757,12,,7757,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,503,726,7758,12,,7758,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,504,55,7759,12,,7759,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,505,97,7760,12,,7760,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5337,D,5329,1,506,59,7761,12,,7761,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,8,5,7762,12,,7762,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,68,30,7763,12,,7763,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,187,83,7764,12,,7764,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,234,13,7765,12,,7765,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,262,16,7766,12,,7766,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,324,9,7767,12,,7767,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,325,14,7768,12,,7768,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,501,433,7769,12,,7769,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,502,956,7770,12,,7770,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,503,646,7771,12,,7771,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,504,39,7772,12,,7772,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,505,122,7773,12,,7773,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5362,D,5354,1,506,56,7774,12,,7774,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,8,2,7775,12,,7775,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,68,24,7776,12,,7776,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,187,64,7777,12,,7777,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,234,22,7778,12,,7778,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,262,9,7779,12,,7779,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,324,3,7780,12,,7780,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,325,8,7781,12,,7781,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,501,291,7782,12,,7782,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,502,571,7783,12,,7783,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,503,491,7784,12,,7784,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,504,13,7785,12,,7785,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,505,81,7786,12,,7786,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5426,D,5421,1,506,36,7787,12,,7787,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,8,2,7788,12,,7788,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,68,12,7789,12,,7789,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,187,34,7790,12,,7790,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,234,12,7791,12,,7791,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,262,8,7792,12,,7792,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,324,3,7793,12,,7793,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,325,6,7794,12,,7794,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,501,182,7795,12,,7795,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,502,387,7796,12,,7796,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,503,304,7797,12,,7797,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,504,21,7798,12,,7798,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,505,48,7799,12,,7799,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5434,D,5431,1,506,27,7800,12,,7800,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,8,1,7801,12,,7801,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,68,21,7802,12,,7802,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,187,50,7803,12,,7803,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,234,15,7804,12,,7804,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,262,17,7805,12,,7805,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,324,5,7806,12,,7806,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,325,5,7807,12,,7807,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,501,291,7808,12,,7808,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,502,568,7809,12,,7809,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,503,408,7810,12,,7810,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,504,24,7811,12,,7811,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,505,73,7812,12,,7812,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5420,D,5415,1,506,38,7813,12,,7813,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,8,7,7814,12,,7814,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,68,24,7815,12,,7815,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,187,92,7816,12,,7816,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,234,25,7817,12,,7817,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,262,17,7818,12,,7818,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,324,5,7819,12,,7819,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,325,8,7820,12,,7820,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,501,446,7821,12,,7821,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,502,885,7822,12,,7822,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,503,690,7823,12,,7823,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,504,31,7824,12,,7824,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,505,102,7825,12,,7825,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
5389,D,5381,1,506,52,7826,12,,7826,2013-08-12 19:03:07.436782,2013-08-12 19:03:14.703637
